"2017041121001001250254737181	","T200P3195123404677315	",2017/4/11 18:22,2017/4/11 18:22,2017/4/14 19:44,淘宝        ,支付宝担保交易         ,好***爸           ,尚尼 18/10不锈钢双层真空保温壶 时尚情侣茶杯 男女士车载水杯子,370.17,收入      ,交易成功    ,0,0,                    ,已收入      
"2017041100032004640019828451	","                    	",2017/4/11 14:57,                    ,2017/4/11 14:57,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州阿里妈妈软件服务有限公司  ,分账-淘宝客佣金代扣款[3361052087822289],8.6,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041192663025800202	","ZZwxtKweepaasNBiY4NGIlTcpkp3Sp4HsuhXacCi1FbCg4Snht3TWA==	",2017/4/11 14:19,2017/4/11 14:19,2017/4/11 14:19,支付宝网站     ,即时到账交易          ,杭州阿里妈妈软件服务有限公司  ,直通车自动充值-10144122-1491891548722,600,支出      ,交易成功    ,0,0,                    ,已支出      
"2017041121001001970273820778	","T200P3366776902725586	",2017/4/11 10:05,2017/4/11 10:06,2017/4/21 10:20,淘宝        ,支付宝担保交易         ,z***0           ,自动回流专利 IDL控油油壶650ML 玻璃刻度防漏油瓶无滴漏厨房用品,86,收入      ,交易成功    ,0,0,                    ,已收入      
"20170411135322578801 	","                    	",2017/4/11 4:00,                    ,2017/4/11 4:00,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2017.04.10-收益发放 ,0.06,收入      ,交易成功    ,0,0,                    ,已收入      
"20170411210500101000800009784820	","20170411210500501000800006448109	",2017/4/11 2:17,2017/4/11 2:17,2017/4/11 2:17,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-自动转入            ,103.9,        ,交易成功    ,0,0,                    ,资金转移     
"20170410200040011100800082971638	","                    	",2017/4/10 23:20,2017/4/10 23:20,2017/4/10 23:20,支付宝网站     ,即时到账交易          ,吕家燕             ,付款-转账               ,19000,支出      ,交易成功    ,0,0,                    ,已支出      
"20170410140926266801 	","                    	",2017/4/10 5:39,                    ,2017/4/10 5:39,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2017.04.09-收益发放 ,2.03,收入      ,交易成功    ,0,0,                    ,已收入      
"2017040900003001800030353996	","0360100312929527170280000000901086	",2017/4/9 20:59,2017/4/9 21:00,2017/4/9 21:00,支付宝网站     ,即时到账交易          ,上海联通公司（条形码）     ,手机费                 ,90.1,支出      ,交易成功    ,0,0,                    ,已支出      
"2017040900003001800030356619	","1175904588          	",2017/4/9 20:54,2017/4/9 20:54,2017/4/9 20:54,支付宝网站     ,即时到账交易          ,上海市电力公司（银行代收）   ,3月-电费-我家            ,491.53,支出      ,交易成功    ,0,0,                    ,已支出      
"2017040900003001800030355449	","1175904588          	",2017/4/9 20:54,2017/4/9 20:54,2017/4/9 20:54,支付宝网站     ,即时到账交易          ,上海市电力公司（银行代收）   ,4月-电费-我家            ,376.3,支出      ,交易成功    ,0,0,                    ,已支出      
"2017040900003001800030355703	","276058591           	",2017/4/9 20:53,2017/4/9 20:53,2017/4/9 20:53,支付宝网站     ,即时到账交易          ,上海城投水务(集团)有限公司  ,2月-水费-我家            ,48.3,支出      ,交易成功    ,0,0,                    ,已支出      
"2017040900003001800030355548	","0610000205425051170230000000565054	",2017/4/9 20:49,2017/4/9 20:50,2017/4/9 20:50,支付宝网站     ,即时到账交易          ,东方有线网络有限公司(条形码) ,有线电视费               ,56.5,支出      ,交易成功    ,0,0,                    ,已支出      
"2017040921001001150249649341	","T200P6239601146874133	",2017/4/9 20:35,2017/4/9 20:38,2017/4/17 10:54,淘宝        ,支付宝担保交易         ,h***2           ,德国菲迪拉 18/10不锈钢 双柄蒸格 双耳蒸笼 蒸架蒸格蒸屉 加厚 等多件,846.5,收入      ,交易成功    ,0,0,                    ,已收入      
"2017040929013000650301100055764791	","2017040421001001650282705508	",2017/4/9 20:24,2017/4/9 20:24,2017/4/9 20:24,支付宝网站     ,即时到账交易          ,支付宝(中国)网络技术有限公司 ,花呗支付服务费[2017040421001001650282705508];淘宝交易号[T200P4368517270848928],2.12,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017040992377304800202	","ZZwxtKweepaasNBiY4NGIlTcpkp3Sp4H6AZsh220RV7kNQA4onveVQ==	",2017/4/9 19:55,2017/4/9 19:55,2017/4/9 19:55,支付宝网站     ,即时到账交易          ,杭州阿里妈妈软件服务有限公司  ,直通车自动充值-10144122-1491738910611,600,支出      ,交易成功    ,0,0,                    ,已支出      
"2017040921001001080290189102	","T200P6107240564853123	",2017/4/9 15:40,2017/4/9 15:40,2017/4/12 22:35,淘宝        ,支付宝担保交易         ,带***钉           ,尚尼 18/10不锈钢双层真空保温壶 时尚情侣茶杯 男女士车载水杯子,416.17,收入      ,交易成功    ,0,0,                    ,已收入      
"2017040921001001340257396053	","T200P5981662979701116	",2017/4/9 10:36,2017/4/9 10:36,2017/4/20 13:44,淘宝        ,支付宝担保交易         ,江***8           ,尚尼 18/10不锈钢双层真空保温壶 时尚情侣茶杯 男女士车载水杯子,396.17,收入      ,交易成功    ,0,0,                    ,已收入      
"2017040921001001340257366472	","T200P5970580924701116	",2017/4/9 10:26,                    ,2017/4/9 10:36,淘宝        ,支付宝担保交易         ,江***8           ,尚尼 18/10不锈钢双层真空保温壶 时尚情侣茶杯 男女士车载水杯子,416.17,        ,交易关闭    ,0,0,                    ,         
"20170409139483624801 	","                    	",2017/4/9 5:10,                    ,2017/4/9 5:10,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2017.04.08-收益发放 ,2.03,收入      ,交易成功    ,0,0,                    ,已收入      
"BO2017040991282627800202	","20170409186569568   	",2017/4/9 4:03,2017/4/9 4:03,2017/4/9 4:03,支付宝网站     ,即时到账交易          ,淘宝（中国）软件有限公司    ,充值:自动续费代扣充值-优易ERP(默认项目)，业务交易号:auto_sub_317495416780382,90,支出      ,交易成功    ,0,0,                    ,已支出      
"20170409210500101000800009341014	","20170409210500501000800006199156	",2017/4/9 2:18,2017/4/9 2:18,2017/4/9 2:18,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-自动转入            ,835.38,        ,交易成功    ,0,0,                    ,资金转移     
"BO2017040800722470610202	","f0KwPHGMg5mV7lQV4qjhXA==	",2017/4/8 18:11,2017/4/8 18:11,2017/4/8 18:11,支付宝网站     ,即时到账交易          ,杭州阿里妈妈软件服务有限公司  ,退款，memberid:10144122,602.34,收入      ,交易成功    ,0,0,                    ,已收入      
"2017040821001001830258004064	","T200P7740351516423243	",2017/4/8 17:36,2017/4/8 17:36,2017/4/20 17:11,淘宝        ,支付宝担保交易         ,f***5           ,nut 2代F5D蓝牙智能防丢寻物贴片智能穿戴防丢器双向寻找智能设备,109,收入      ,交易成功    ,0,0,                    ,已收入      
"2017040829013000660301100049128132	","2017032921001001660241846967	",2017/4/8 17:13,2017/4/8 17:13,2017/4/8 17:13,支付宝网站     ,即时到账交易          ,支付宝(中国)网络技术有限公司 ,花呗支付服务费[2017032921001001660241846967];淘宝交易号[T200P3351362303697561],2.15,支出      ,交易成功    ,0,0,                    ,已支出      
"20170408138241747801 	","                    	",2017/4/8 6:31,                    ,2017/4/8 6:31,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2017.04.07-收益发放 ,2.03,收入      ,交易成功    ,0,0,                    ,已收入      
"20170408210500101000800009178188	","20170408210500501000800006113358	",2017/4/8 2:17,2017/4/8 2:17,2017/4/8 2:17,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-自动转入            ,846.36,        ,交易成功    ,0,0,                    ,资金转移     
"2017040721001001020211366690	","T200P7046868499461856	",2017/4/7 17:48,2017/4/7 17:51,2017/4/18 15:32,淘宝        ,支付宝担保交易         ,t***0           ,双枪香俪木筷十双装 KD0243    ,20,收入      ,交易成功    ,0,0,                    ,已收入      
"BO2017040789688834800202	","ZZwxtKweepaasNBiY4NGIlTcpkp3Sp4HSQs7IS/9EppUcFjxtN1Mmg==	",2017/4/7 16:19,2017/4/7 16:19,2017/4/7 16:19,支付宝网站     ,即时到账交易          ,杭州阿里妈妈软件服务有限公司  ,直通车自动充值-10144122-1491553150941,600,支出      ,交易成功    ,0,0,                    ,已支出      
"2017040721001001370224276210	","T200P5170000024444331	",2017/4/7 10:12,2017/4/7 13:05,2017/4/15 9:36,淘宝        ,支付宝担保交易         ,琦***0           ,德国菲迪拉 18-10不锈钢炒锅不粘锅 无油烟无烟不沾电磁炉通用304,327.15,收入      ,交易成功    ,0,0,                    ,已收入      
"20170407135958829801 	","                    	",2017/4/7 4:05,                    ,2017/4/7 4:05,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2017.04.06-收益发放 ,2.03,收入      ,交易成功    ,0,0,                    ,已收入      
"20170407210500101000800009067054	","20170407210500501000800006003475	",2017/4/7 2:20,2017/4/7 2:20,2017/4/7 2:20,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-自动转入            ,115.2,        ,交易成功    ,0,0,                    ,资金转移     
"2017040621001001450229219745	","T200P6373368246675187	",2017/4/6 19:10,                    ,2017/4/6 19:12,淘宝        ,支付宝担保交易         ,c***9           ,nut 2代F5D蓝牙智能防丢寻物贴片智能穿戴防丢器双向寻找智能设备,196,        ,交易关闭    ,0,0,                    ,         
"2017040621001001760250905236	","T200P6219951305254076	",2017/4/6 15:28,2017/4/6 15:28,2017/4/17 15:33,淘宝        ,支付宝担保交易         ,s***h           ,德国 菲迪拉 18/10不锈钢大汤锅 五层复底加厚深型电磁炉通用锅具,306.51,收入      ,交易成功    ,0,0,                    ,已收入      
"2017040621001001100281596869	","T200P4821320259402201	",2017/4/6 11:23,2017/4/6 11:24,2017/4/10 18:30,淘宝        ,支付宝担保交易         ,w***2           ,双枪儿童单双筷  D1171H 等多件 ,189.4,收入      ,交易成功    ,0,0,                    ,已收入      
"2017040621001001890288764986	","T200P4842159204841627	",2017/4/6 10:36,2017/4/6 10:41,2017/4/16 13:51,淘宝        ,支付宝担保交易         ,l***0           ,台湾米雅可琴音烧水壶 鸣笛水壶304不锈钢加厚燃气煤气电磁炉通用,245.75,收入      ,交易成功    ,0,0,                    ,已收入      
"BO2017040688115996800202	","ZZwxtKweepaasNBiY4NGIlTcpkp3Sp4Hl1tN7Ol/1bbHGxjsLKZJvg==	",2017/4/6 10:03,2017/4/6 10:03,2017/4/6 10:03,支付宝网站     ,即时到账交易          ,杭州阿里妈妈软件服务有限公司  ,直通车自动充值-10144122-1491444184661,600,支出      ,交易成功    ,0,0,                    ,已支出      
"20170406135610038801 	","                    	",2017/4/6 6:33,                    ,2017/4/6 6:33,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2017.04.05-收益发放 ,1.88,收入      ,交易成功    ,0,0,                    ,已收入      
"20170406210500101000800008857750	","20170406210500501000800005413492	",2017/4/6 2:17,2017/4/6 2:17,2017/4/6 2:17,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-自动转入            ,476.38,        ,交易成功    ,0,0,                    ,资金转移     
"2017040521001001320264797708	","T200P4747577881991245	",2017/4/5 22:12,2017/4/5 22:14,2017/4/16 16:33,淘宝        ,支付宝担保交易         ,熊***怪           ,德国 菲迪拉 18/10不锈钢大汤锅 五层复底加厚深型电磁炉通用锅具,296.51,收入      ,交易成功    ,0,0,                    ,已收入      
"2017040500032004100018839615	","                    	",2017/4/5 13:08,                    ,2017/4/5 13:08,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州阿里妈妈软件服务有限公司  ,分账-淘宝客佣金代扣款[3418671255812695],32.62,支出      ,交易成功    ,0,0,                    ,已支出      
"2017040521001001930282694032	","T200P5385670513231752	",2017/4/5 9:07,2017/4/5 9:07,2017/4/7 11:22,淘宝        ,支付宝担保交易         ,湖***1           ,意大利尚尼 双层18/10不锈钢商务杯 男女士茶杯便携水杯杯子,199.01,收入      ,交易关闭    ,0,199.01,                    ,已收入      
"2017040521001001930282671902	","T200P5395928354231752	",2017/4/5 9:07,                    ,2017/4/5 16:17,淘宝        ,支付宝担保交易         ,湖***1           ,意大利尚尼 双层18/10不锈钢商务杯 男女士茶杯便携水杯杯子,199.01,        ,交易关闭    ,0,0,                    ,         
"2017040521001001150242146924	","T200P4468120148631701	",2017/4/5 9:02,2017/4/5 9:26,2017/4/7 11:21,淘宝        ,支付宝担保交易         ,何***胜           ,意大利尚尼开普敦系列 平底锅无油烟不粘平底煎锅燃气电磁炉通用,249,收入      ,交易关闭    ,0,249,                    ,已收入      
"BO2017040588595204800202	","lBaruyem7NFff7lE20N3ky0TjJ3v46gm	",2017/4/5 8:10,2017/4/5 8:10,2017/4/5 8:10,支付宝网站     ,即时到账交易          ,杭州阿里妈妈软件服务有限公司  ,淘宝客佣金代扣款[2665019767009334],23.61,支出      ,交易成功    ,0,0,                    ,已支出      
"20170405134037858801 	","                    	",2017/4/5 6:41,                    ,2017/4/5 6:41,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2017.04.04-收益发放 ,1.69,收入      ,交易成功    ,0,0,                    ,已收入      
"20170405210500101000800008626220	","20170405210500501000800005775008	",2017/4/5 2:17,2017/4/5 2:17,2017/4/5 2:17,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-自动转入            ,1252.37,        ,交易成功    ,0,0,                    ,资金转移     
"BO2017040488098893800202	","ZZwxtKweepaasNBiY4NGIlTcpkp3Sp4H404vy9VvyMXO8VDw1YTPUQ==	",2017/4/4 22:51,2017/4/4 22:51,2017/4/4 22:51,支付宝网站     ,即时到账交易          ,杭州阿里妈妈软件服务有限公司  ,直通车自动充值-10144122-1491317471020,600,支出      ,交易成功    ,0,0,                    ,已支出      
"2017040400032004480020470856	","                    	",2017/4/4 22:39,                    ,2017/4/4 22:39,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州阿里妈妈软件服务有限公司  ,分账-淘宝客佣金代扣款[3404278758784626],24.58,支出      ,交易成功    ,0,0,                    ,已支出      
"2017040421001001590255092661	","T200P4372196869125525	",2017/4/4 17:46,                    ,2017/4/4 17:50,淘宝        ,支付宝担保交易         ,袁***1           ,尚尼 18/10不锈钢双层真空保温壶 时尚情侣茶杯 男女士车载水杯子,410.57,        ,交易关闭    ,0,0,                    ,         
"2017040421001001650282705508	","T200P4368517270848928	",2017/4/4 17:13,2017/4/4 17:13,2017/4/9 20:24,淘宝        ,支付宝担保交易         ,e***i           ,德国 菲迪拉 18/10不锈钢大汤锅 五层复底加厚深型电磁炉通用锅具,211.51,收入      ,交易成功    ,0,0,                    ,已收入      
"2017040421001001590254945922	","T200P4366259729125525	",2017/4/4 17:12,                    ,2017/4/4 17:50,淘宝        ,支付宝担保交易         ,袁***1           ,尚尼 18/10不锈钢双层真空保温壶 时尚情侣茶杯 男女士车载水杯子,416.17,        ,交易关闭    ,0,0,                    ,         
"2017040421001001590254928697	","T200P4356756804125525	",2017/4/4 16:51,                    ,2017/4/4 17:50,淘宝        ,支付宝担保交易         ,袁***1           ,尚尼 18/10不锈钢双层真空保温壶 时尚情侣茶杯 男女士车载水杯子,430.57,        ,交易关闭    ,0,0,                    ,         
"2017040421001001790292694502	","T200P4313542097081600	",2017/4/4 16:10,                    ,2017/4/6 8:46,淘宝        ,支付宝担保交易         ,c***8           ,nut 2代F5D蓝牙智能防丢寻物贴片智能穿戴防丢器双向寻找智能设备,196,        ,交易关闭    ,0,0,                    ,         
"2017040421001001050256189362	","T200P5011350847064294	",2017/4/4 14:28,                    ,2017/4/4 14:28,淘宝        ,支付宝担保交易         ,x***9           ,nut 2代F5D蓝牙智能防丢寻物贴片智能穿戴防丢器双向寻找智能设备,104,        ,交易关闭    ,0,0,                    ,         
"2017040421001001590254186608	","T200P4227157035125525	",2017/4/4 8:53,                    ,2017/4/7 8:53,淘宝        ,支付宝担保交易         ,袁***1           ,尚尼 18/10不锈钢双层真空保温壶 时尚情侣茶杯 男女士车载水杯子,430.57,        ,交易关闭    ,0,0,                    ,         
"20170404132941267801 	","                    	",2017/4/4 6:49,                    ,2017/4/4 6:49,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2017.04.03-收益发放 ,1.69,收入      ,交易成功    ,0,0,                    ,已收入      
"BO2017040387629235800202	","ZZwxtKweepaasNBiY4NGIlTcpkp3Sp4HYwj4KpwQA+AotKw5S6FiHg==	",2017/4/3 22:43,2017/4/3 22:43,2017/4/3 22:43,支付宝网站     ,即时到账交易          ,杭州阿里妈妈软件服务有限公司  ,直通车自动充值-10144122-1491230590150,600,支出      ,交易成功    ,0,0,                    ,已支出      
"2017040321001004800279357721	","20170403184936148   	",2017/4/3 22:01,2017/4/3 22:01,2017/4/3 22:01,淘宝        ,即时到账交易          ,淘宝（中国）软件有限公司    ,充值:(风**6)服务市场淘宝旺铺(智能版)订单付款，业务交易号:310288288070382,594,支出      ,交易成功    ,0,0,                    ,已支出      
"2017040300032004480020027566	","                    	",2017/4/3 21:13,                    ,2017/4/3 21:13,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州阿里妈妈软件服务有限公司  ,分账-淘宝客佣金代扣款[3357385506762192],31.27,支出      ,交易成功    ,0,0,                    ,已支出      
"2017040321001001000289095730	","T200P4139779940792938	",2017/4/3 20:37,2017/4/3 20:37,2017/4/5 10:53,淘宝        ,支付宝担保交易         ,p***0           ,德国 菲迪拉 18/10不锈钢大汤锅 五层复底加厚深型电磁炉通用锅具,296.51,收入      ,交易关闭    ,0,296.51,                    ,已收入      
"2017040329013000370301100043319861	","2017032421001001370202625944	",2017/4/3 15:27,2017/4/3 15:27,2017/4/3 15:27,支付宝网站     ,即时到账交易          ,支付宝(中国)网络技术有限公司 ,花呗支付服务费[2017032421001001370202625944];淘宝交易号[T200P2653365372788135],6.5,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017040386656900800202	","07WegiucFPN2o8E4Lax7jMunYjaEdy3A	",2017/4/3 14:34,2017/4/3 14:34,2017/4/3 14:34,支付宝网站     ,即时到账交易          ,杭州阿里妈妈软件服务有限公司  ,淘宝客佣金代扣款[3160991017977900],23.27,支出      ,交易成功    ,0,0,                    ,已支出      
"20170403131953849801 	","                    	",2017/4/3 7:59,                    ,2017/4/3 7:59,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2017.04.02-收益发放 ,1.69,收入      ,交易成功    ,0,0,                    ,已收入      
"20170403210500101000800008331500	","20170403210500501000800005585731	",2017/4/3 2:18,2017/4/3 2:18,2017/4/3 2:18,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-自动转入            ,210.51,        ,交易成功    ,0,0,                    ,资金转移     
"2017040221001001640232834546	","T200P3901399429722139	",2017/4/2 22:41,2017/4/2 22:41,2017/4/16 16:35,淘宝        ,支付宝担保交易         ,t***4           ,nut 2代F5D蓝牙智能防丢寻物贴片智能穿戴防丢器双向寻找智能设备 等多件,212,收入      ,交易成功    ,0,0,                    ,已收入      
"2017040221001001970260315053	","T200P3831121769046613	",2017/4/2 20:24,2017/4/2 20:24,2017/4/7 17:12,淘宝        ,支付宝担保交易         ,j***3           ,德国 菲迪拉 18/10不锈钢大汤锅 五层复底加厚深型电磁炉通用锅具 等多件,387.52,收入      ,交易成功    ,0,0,                    ,已收入      
"20170402130006722801 	","                    	",2017/4/2 4:31,                    ,2017/4/2 4:31,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2017.04.01-收益发放 ,1.7,收入      ,交易成功    ,0,0,                    ,已收入      
"2017040121001001630222462042	","T200P3586801397480604	",2017/4/1 22:49,2017/4/1 22:49,2017/4/16 9:13,淘宝        ,支付宝担保交易         ,均***a           ,德国 菲迪拉 18/10不锈钢大汤锅 五层复底加厚深型电磁炉通用锅具,296.51,收入      ,交易成功    ,0,0,                    ,已收入      
"2017040121001001530259433888	","T200P3550160400979309	",2017/4/1 20:54,2017/4/1 20:57,2017/4/12 10:36,淘宝        ,支付宝担保交易         ,k***u           ,德国进口 Clearland科林朗 高级 皮革护理上光剂 300ml,120,收入      ,交易成功    ,0,0,                    ,已收入      
"2017040121001001100273977409	","T200P3420570603812695	",2017/4/1 15:20,                    ,2017/4/1 15:20,淘宝        ,支付宝担保交易         ,风***9           ,德国 菲迪拉 18/10不锈钢大汤锅 五层复底加厚深型电磁炉通用锅具,306.51,        ,交易关闭    ,0,0,                    ,         
"2017040121001001100273840959	","T200P3419311266812695	",2017/4/1 15:17,                    ,2017/4/1 15:18,淘宝        ,支付宝担保交易         ,风***9           ,德国 菲迪拉 18/10不锈钢大汤锅 五层复底加厚深型电磁炉通用锅具,306.51,        ,交易关闭    ,0,0,                    ,         
"2017040121001001100273917835	","T200P3418671255812695	",2017/4/1 15:16,2017/4/1 15:21,2017/4/5 13:08,淘宝        ,支付宝担保交易         ,风***9           ,德国 菲迪拉 18/10不锈钢大汤锅 五层复底加厚深型电磁炉通用锅具,296.51,收入      ,交易成功    ,0,0,                    ,已收入      
"2017040121001001080277158055	","T200P3193023024150168	",2017/4/1 14:05,2017/4/1 14:33,2017/4/7 21:08,淘宝        ,支付宝担保交易         ,h***i           ,台湾米雅可陶瓷温控炒锅不粘锅无油烟燃气无烟不沾锅具加深大炒锅,558.84,收入      ,交易成功    ,0,0,                    ,已收入      
"2017040121001001640230101061	","T200P3361052087822289	",2017/4/1 11:34,2017/4/1 11:35,2017/4/11 14:57,淘宝        ,支付宝担保交易         ,小***9           ,新锐 鸡翅木一家三口家庭筷子 实木无漆无蜡家用礼品筷子A112,86.01,收入      ,交易成功    ,0,0,                    ,已收入      
"2017040121001001480237878471	","T200P3404278758784626	",2017/4/1 10:08,2017/4/1 14:24,2017/4/4 22:39,淘宝        ,支付宝担保交易         ,y***1           ,台湾米雅可琴音烧水壶 鸣笛水壶304不锈钢加厚燃气煤气电磁炉通用,265.75,收入      ,交易成功    ,0,0,                    ,已收入      
"20170401128421528801 	","                    	",2017/4/1 4:18,                    ,2017/4/1 4:18,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2017.03.31-收益发放 ,1.7,收入      ,交易成功    ,0,0,                    ,已收入      
------------------------------------------------------------------------------------,,,,,,,,,,,,,,,
共170笔记录,,,,,,,,,,,,,,,
已收入:74笔,13609.93元,,,,,,,,,,,,,,
待收入:11笔,4286.24元,,,,,,,,,,,,,,
已支出:49笔,29995.31元,,,,,,,,,,,,,,
待支出:0笔,0.00元,,,,,,,,,,,,,,
导出时间:[2017-05-04 10:12:22]    用户:吕家玉,,,,,,,,,,,,,,,
