"2017042221001001370250124810	","T200P9073222973081638	",2017/4/22 23:16,2017/4/23 12:48,2017/5/3 15:15,淘宝        ,支付宝担保交易         ,小***8           ,EKO垃圾袋 加厚5卷 自动收口垃圾袋手提式家用厨房中大号抽绳穿绳,236,收入      ,交易成功    ,0,0,                    ,已收入      
"BO2017042287753964440202	","HJCOM==3200060031==1488088942580470==9591451312563659	",2017/4/22 22:53,2017/4/22 22:53,2017/4/22 22:53,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{9591451312563659}扣款,3.52,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042287444361440202	","HJCOM==3200060031==1488088942540470==9591451312563659	",2017/4/22 22:53,2017/4/22 22:53,2017/4/22 22:53,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{9591451312563659}扣款,5.83,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042287697108440202	","CAE_POINT_9591451312563659_2_0	",2017/4/22 22:53,2017/4/22 22:53,2017/4/22 22:53,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分9591451312563659,0.93,支出      ,交易成功    ,0,0,                    ,已支出      
"2017042229013000720301100083339799	","2017041821001001720254258765	",2017/4/22 22:53,2017/4/22 22:53,2017/4/22 22:53,支付宝网站     ,即时到账交易          ,支付宝(中国)网络技术有限公司 ,信用卡支付服务费[2017041821001001720254258765];淘宝交易号[T200P9591451312563659],1.71,支出      ,交易成功    ,0,0,                    ,已支出      
"2017042221001001450255621318	","T200P3374356503856097	",2017/4/22 22:51,                    ,2017/4/23 8:34,淘宝        ,支付宝担保交易         ,阳***1           ,意大利尚尼 双层18/10不锈钢商务杯 男女士茶杯便携水杯杯子,199,        ,交易关闭    ,0,0,                    ,         
"2017042221001001380292329287	","T200P9057941970098953	",2017/4/22 22:48,2017/4/22 22:48,2017/5/3 15:15,淘宝        ,支付宝担保交易         ,4***m           ,新锐鸡翅木筷子套装10双 雾金实木无漆无蜡家用红木礼品筷A91,198,收入      ,交易成功    ,0,0,                    ,已收入      
"2017042221001001260289350361	","T200P9046120943521163	",2017/4/22 22:41,2017/4/22 22:41,2017/4/25 11:39,淘宝        ,支付宝担保交易         ,j***2           ,新锐酸枝木筷子 天然原木 红木实木无漆无蜡家用筷子10双 A19,518,收入      ,交易成功    ,0,0,                    ,已收入      
"2017042221001001390267247661	","T200P3373276891400377	",2017/4/22 22:30,                    ,2017/4/24 13:31,淘宝        ,支付宝担保交易         ,c***1           ,尚尼 18/10不锈钢真空保温杯 时尚情侣茶杯 男女士车载水杯子,379,        ,交易关闭    ,0,0,                    ,         
"2017042221001001010290552089	","T200P9036621536817362	",2017/4/22 22:02,2017/4/22 22:02,2017/4/27 1:07,淘宝        ,支付宝担保交易         ,l***8           ,意大利尚尼 双层18/10不锈钢商务杯 男女士茶杯便携水杯杯子,179,收入      ,交易成功    ,0,0,                    ,已收入      
"2017042221001001030286589560	","T200P9000820776373319	",2017/4/22 21:04,2017/4/22 21:04,2017/5/3 15:15,淘宝        ,支付宝担保交易         ,吻***脸           ,EKO垃圾袋 加厚5卷 自动收口垃圾袋手提式家用厨房中大号抽绳穿绳,68,收入      ,交易成功    ,0,0,                    ,已收入      
"2017042221001001130283781346	","T200P3370729082993492	",2017/4/22 20:55,2017/4/22 20:56,2017/5/3 15:15,淘宝        ,支付宝担保交易         ,我***0           ,新锐鸡翅木筷子套装10双 雾金实木无漆无蜡家用红木礼品筷A91(积分代付104.37),198,收入      ,交易成功    ,0,0,                    ,已收入      
"2017042221001001120211184249	","T200P9008782819549614	",2017/4/22 20:55,2017/4/22 20:55,2017/5/3 15:12,淘宝        ,支付宝担保交易         ,y***1           ,新锐鸡翅木筷子套装10双 雾金实木无漆无蜡家用红木礼品筷A91,198,收入      ,交易成功    ,0,0,                    ,已收入      
"BO2017042286398247440202	","HJCOM==3200060031==1487961452940470==7782883447866412	",2017/4/22 18:03,2017/4/22 18:03,2017/4/22 18:03,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{7782883447866412}扣款,31.9,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042286619158440202	","CAE_POINT_7782883447866412_2_0	",2017/4/22 18:03,2017/4/22 18:03,2017/4/22 18:03,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分7782883447866412,3.19,支出      ,交易成功    ,0,0,                    ,已支出      
"2017042229013000440301100089682794	","2017042021001001440274371183	",2017/4/22 18:03,2017/4/22 18:03,2017/4/22 18:03,支付宝网站     ,即时到账交易          ,支付宝(中国)网络技术有限公司 ,信用卡支付服务费[2017042021001001440274371183];淘宝交易号[T200P7782883447866412],5.1,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042286526969440202	","HJCOM==3200060031==1487958248760470==3237719022404614	",2017/4/22 17:57,2017/4/22 17:57,2017/4/22 17:57,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{3237719022404614}扣款,6.45,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042286896236440202	","CAE_POINT_3237719022404614_2_0	",2017/4/22 17:57,2017/4/22 17:57,2017/4/22 17:57,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分3237719022404614,0.64,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042286487190440202	","07WegiucFPPKX1v0BwaAoCNobyOCg5vN	",2017/4/22 17:24,2017/4/22 17:24,2017/4/22 17:24,支付宝网站     ,即时到账交易          ,杭州阿里妈妈软件服务有限公司  ,淘宝客佣金代扣款[3205074028322478],21.77,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042286705276440202	","07WegiucFPPKX1v0BwaAoE0yw3oatYW4	",2017/4/22 17:24,2017/4/22 17:24,2017/4/22 17:24,支付宝网站     ,即时到账交易          ,杭州阿里妈妈软件服务有限公司  ,淘宝客佣金代扣款[3205074028312478],21.77,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042286233518440202	","HJCOM==3200060031==1487941138300470==3205074028302478	",2017/4/22 17:24,2017/4/22 17:24,2017/4/22 17:24,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{3205074028302478}扣款,15.55,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042286439599440202	","CAE_POINT_3205074028302478_2_0	",2017/4/22 17:24,2017/4/22 17:24,2017/4/22 17:24,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分3205074028302478,3.1,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042286551040440202	","HJCOM==3200060031==1487941138370470==3205074028302478	",2017/4/22 17:24,2017/4/22 17:24,2017/4/22 17:24,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{3205074028302478}扣款,15.55,支出      ,交易成功    ,0,0,                    ,已支出      
"20170422156320424402 	","17042280061924710420	",2017/4/22 17:10,2017/4/22 17:10,2017/4/22 17:10,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国人民财产保险股份有限公司  ,保险承保-卖家版运费险保费收取:淘宝订单号8842742258401407,0.3,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042286461914440202	","HJCOM==3200060031==1487922156720470==3203002601676008	",2017/4/22 16:54,2017/4/22 16:54,2017/4/22 16:54,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{3203002601676008}扣款,13.95,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042286612396440202	","CAE_POINT_3203002601676008_2_0	",2017/4/22 16:54,2017/4/22 16:54,2017/4/22 16:54,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分3203002601676008,1.39,支出      ,交易成功    ,0,0,                    ,已支出      
"2017042229013000370301100082677063	","2017041221001001370232758791	",2017/4/22 16:54,2017/4/22 16:54,2017/4/22 16:54,支付宝网站     ,即时到账交易          ,支付宝(中国)网络技术有限公司 ,花呗支付服务费[2017041221001001370232758791];淘宝交易号[T200P3203002601676008],2.22,支出      ,交易成功    ,0,0,                    ,已支出      
"20170422156215474402 	","17042279639946910318	",2017/4/22 15:43,2017/4/22 15:43,2017/4/22 15:43,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国人民财产保险股份有限公司  ,保险承保-卖家版运费险保费收取:淘宝订单号3372191311187070,0.3,支出      ,交易成功    ,0,0,                    ,已支出      
"20170422155223904402 	","17042279623903810110	",2017/4/22 15:40,2017/4/22 15:40,2017/4/22 15:40,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国人民财产保险股份有限公司  ,保险承保-卖家版运费险保费收取:淘宝订单号3371336290970894,0.3,支出      ,交易成功    ,0,0,                    ,已支出      
"20170422156813274402 	","17042279465386710505	",2017/4/22 15:40,2017/4/22 15:40,2017/4/22 15:40,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国人民财产保险股份有限公司  ,保险承保-卖家版运费险保费收取:淘宝订单号3372183495137296,0.3,支出      ,交易成功    ,0,0,                    ,已支出      
"20170422157111284402 	","17042279464962710195	",2017/4/22 15:40,2017/4/22 15:40,2017/4/22 15:40,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国人民财产保险股份有限公司  ,保险承保-卖家版运费险保费收取:淘宝订单号8607500257850145,0.3,支出      ,交易成功    ,0,0,                    ,已支出      
"20170422156214974402 	","17042279621938410733	",2017/4/22 15:40,2017/4/22 15:40,2017/4/22 15:40,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国人民财产保险股份有限公司  ,保险承保-卖家版运费险保费收取:淘宝订单号3369207880494679,0.3,支出      ,交易成功    ,0,0,                    ,已支出      
"20170422157672884402 	","17042279466916210163	",2017/4/22 15:40,2017/4/22 15:40,2017/4/22 15:40,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国人民财产保险股份有限公司  ,保险承保-卖家版运费险保费收取:淘宝订单号8655163093528707,0.3,支出      ,交易成功    ,0,0,                    ,已支出      
"20170422153147294402 	","17042279462578410735	",2017/4/22 15:40,2017/4/22 15:40,2017/4/22 15:40,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国人民财产保险股份有限公司  ,保险承保-卖家版运费险保费收取:淘宝订单号8782422643410217,0.3,支出      ,交易成功    ,0,0,                    ,已支出      
"20170422155223524402 	","17042278818661410339	",2017/4/22 15:37,2017/4/22 15:37,2017/4/22 15:37,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国人民财产保险股份有限公司  ,保险承保-卖家版运费险保费收取:淘宝订单号8818042714889564,0.3,支出      ,交易成功    ,0,0,                    ,已支出      
"2017042221001001100208510679	","T200P3370127284188879	",2017/4/22 15:11,                    ,2017/4/22 15:12,淘宝        ,支付宝担保交易         ,z***7           ,正品新锐 酸枝木筷子 红木原木筷子天然无漆无蜡 礼盒10双套装A83,398,        ,交易关闭    ,0,0,                    ,         
"20170422155706084402 	","17042279180113410372	",2017/4/22 14:43,2017/4/22 14:43,2017/4/22 14:43,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国人民财产保险股份有限公司  ,保险承保-卖家版运费险保费收取:淘宝订单号8690301494222031,0.3,支出      ,交易成功    ,0,0,                    ,已支出      
"2017042221001001890211405164	","T200P8842742258401407	",2017/4/22 14:29,2017/4/22 14:29,2017/4/27 13:42,淘宝        ,支付宝担保交易         ,丁***6           ,新锐鸡翅木筷子套装10双 雾金实木无漆无蜡家用红木礼品筷A91,230,收入      ,交易成功    ,0,20,                    ,已收入      
"2017042221001001780252781096	","T200P8818042714889564	",2017/4/22 13:33,2017/4/22 13:33,2017/5/2 15:36,淘宝        ,支付宝担保交易         ,m***n           ,EKO 创意不锈钢家用无盖时尚欧式垃圾桶10L 双层圆形办公室卫生间(积分代付0.92),118,收入      ,交易成功    ,0,0,                    ,已收入      
"BO2017042285391892440202	","HJCOM==3200060031==1487792204460470==3224859412928689	",2017/4/22 13:27,2017/4/22 13:27,2017/4/22 13:27,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{3224859412928689}扣款,6.8,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042285764779440202	","CAE_POINT_3224859412928689_2_0	",2017/4/22 13:27,2017/4/22 13:27,2017/4/22 13:27,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分3224859412928689,0.68,支出      ,交易成功    ,0,0,                    ,已支出      
"2017042221001001350266887546	","T200P3372183495137296	",2017/4/22 13:02,2017/4/22 13:02,2017/4/25 11:41,淘宝        ,支付宝担保交易         ,f***9           ,新锐鸡翅木筷子套装10双 雾金实木无漆无蜡家用红木礼品筷A91(积分代付3.73),210,收入      ,交易成功    ,0,0,                    ,已收入      
"BO2017042285188225440202	","HJCOM==3200060031==1487758428610470==7624263829684718	",2017/4/22 12:32,2017/4/22 12:32,2017/4/22 12:32,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{7624263829684718}扣款,9.9,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042285529327440202	","CAE_POINT_7624263829684718_2_0	",2017/4/22 12:32,2017/4/22 12:32,2017/4/22 12:32,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分7624263829684718,0.99,支出      ,交易成功    ,0,0,                    ,已支出      
"2017042229013000080301100084169811	","2017041921001001080206344809	",2017/4/22 12:32,2017/4/22 12:32,2017/4/22 12:32,支付宝网站     ,即时到账交易          ,支付宝(中国)网络技术有限公司 ,信用卡支付服务费[2017041921001001080206344809];淘宝交易号[T200P7624263829684718],1.73,支出      ,交易成功    ,0,0,                    ,已支出      
"2017042221001001790221592618	","T200P8782422643410217	",2017/4/22 12:15,2017/4/22 12:15,2017/5/2 15:39,淘宝        ,支付宝担保交易         ,v***5           ,EKO垃圾袋 加厚5卷 自动收口垃圾袋手提式家用厨房中大号抽绳穿绳,128,收入      ,交易成功    ,0,0,                    ,已收入      
"BO2017042284889943440202	","FXkYkkkYo80i1qgK7FgiSgzzUPXzA71G	",2017/4/22 12:10,2017/4/22 12:10,2017/4/22 12:10,支付宝网站     ,即时到账交易          ,杭州阿里妈妈软件服务有限公司  ,淘宝客佣金代扣款[7779042038673226],10.32,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042285488853440202	","HJCOM==3200060031==1487744848620470==7779042038673226	",2017/4/22 12:09,2017/4/22 12:09,2017/4/22 12:09,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{7779042038673226}扣款,6.45,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042285331529440202	","CAE_POINT_7779042038673226_2_0	",2017/4/22 12:09,2017/4/22 12:09,2017/4/22 12:09,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分7779042038673226,0.64,支出      ,交易成功    ,0,0,                    ,已支出      
"2017042229013000900301100079073649	","2017041921001001900315886714	",2017/4/22 12:09,2017/4/22 12:09,2017/4/22 12:09,支付宝网站     ,即时到账交易          ,支付宝(中国)网络技术有限公司 ,信用卡支付服务费[2017041921001001900315886714];淘宝交易号[T200P7779042038673226],0.85,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042284697346440202	","HJCOM==3200060031==1487691120350470==3367602892801997	",2017/4/22 10:42,2017/4/22 10:42,2017/4/22 10:42,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{3367602892801997}扣款,19.8,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042284746089440202	","CAE_POINT_3367602892801997_2_0	",2017/4/22 10:42,2017/4/22 10:42,2017/4/22 10:42,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分3367602892801997,1.98,支出      ,交易成功    ,0,0,                    ,已支出      
"2017042229013000320301100081454957	","2017041121001001320274806049	",2017/4/22 10:42,2017/4/22 10:42,2017/4/22 10:42,支付宝网站     ,即时到账交易          ,支付宝(中国)网络技术有限公司 ,信用卡支付服务费[2017041121001001320274806049];淘宝交易号[T200P3367602892801997],3.17,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042284511541440202	","HJCOM==3200060031==1487637648630470==3209169425938110	",2017/4/22 9:29,2017/4/22 9:29,2017/4/22 9:29,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{3209169425938110}扣款,11.8,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042284577125440202	","CAE_POINT_3209169425938110_2_0	",2017/4/22 9:29,2017/4/22 9:29,2017/4/22 9:29,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分3209169425938110,1.18,支出      ,交易成功    ,0,0,                    ,已支出      
"2017042229013000690301100077678095	","2017041321001001690215883592	",2017/4/22 9:29,2017/4/22 9:29,2017/4/22 9:29,支付宝网站     ,即时到账交易          ,支付宝(中国)网络技术有限公司 ,信用卡支付服务费[2017041321001001690215883592];淘宝交易号[T200P3209169425938110],1.89,支出      ,交易成功    ,0,0,                    ,已支出      
"2017042221001001310249729776	","T200P8690301494222031	",2017/4/22 9:04,2017/4/22 9:04,2017/4/26 11:30,淘宝        ,支付宝担保交易         ,福***泰           ,意大利尚尼 双层18/10不锈钢商务杯 男女士茶杯便携水杯杯子,179,收入      ,交易成功    ,0,0,                    ,已收入      
"2017042221001001160210652207	","T200P8655163093528707	",2017/4/22 7:19,2017/4/22 10:03,2017/4/26 6:23,淘宝        ,支付宝担保交易         ,y***1           ,新锐鸡翅木筷子套装10双 雾金实木无漆无蜡家用红木礼品筷A91,198,收入      ,交易成功    ,0,0,                    ,已收入      
"2017042221001001580213738621	","T200P3369207880494679	",2017/4/22 1:05,2017/4/22 1:05,2017/4/27 1:50,淘宝        ,支付宝担保交易         ,小***9           ,新锐鸡翅木筷子套装10双 雾金实木无漆无蜡家用红木礼品筷A91,198,收入      ,交易成功    ,0,0,                    ,已收入      
"2017042121001001000220139123	","T200P8607500257850145	",2017/4/21 23:03,2017/4/21 23:03,2017/5/2 15:39,淘宝        ,支付宝担保交易         ,与***c           ,EKO垃圾袋 加厚5卷 自动收口垃圾袋手提式家用厨房中大号抽绳穿绳,128,收入      ,交易成功    ,0,0,                    ,已收入      
"2017042121001001040298433556	","T200P3371336290970894	",2017/4/21 22:33,2017/4/21 22:33,2017/5/2 15:39,淘宝        ,支付宝担保交易         ,悲***量           ,EKO双层垃圾桶不锈钢无盖 长方形家用办公室卧室卫生间垃圾筒,138,收入      ,交易成功    ,0,0,                    ,已收入      
"BO2017042181886831440202	","CAE_POINT_3234123812168615_2_0	",2017/4/21 22:24,2017/4/21 22:24,2017/4/21 22:24,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分3234123812168615,0.64,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042182611122440202	","HJCOM==3200060031==1487524019610470==3234123812168615	",2017/4/21 22:24,2017/4/21 22:24,2017/4/21 22:24,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{3234123812168615}扣款,6.45,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042182145085440202	","HJCOM==3200060031==1487517929260470==10348649472726584	",2017/4/21 22:10,2017/4/21 22:10,2017/4/21 22:10,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{10348649472726584}扣款,32.4,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042182435082440202	","CAE_POINT_10348649472726584_2_0	",2017/4/21 22:10,2017/4/21 22:10,2017/4/21 22:10,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分10348649472726584,3.24,支出      ,交易成功    ,0,0,                    ,已支出      
"2017042121001001930206184347	","T200P3372191311187070	",2017/4/21 21:21,2017/4/21 21:21,2017/4/26 8:44,淘宝        ,支付宝担保交易         ,t***6           ,EKO 欧式创意时尚 家用不锈钢静音垃圾桶 脚踏式大号客厅厨房卧室,398,收入      ,交易成功    ,0,0,                    ,已收入      
"BO2017042182060589440202	","HJCOM==3200060031==1487461419590470==7269861623988765	",2017/4/21 20:02,2017/4/21 20:02,2017/4/21 20:02,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{7269861623988765}扣款,9.9,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042182240336440202	","CAE_POINT_7269861623988765_2_0	",2017/4/21 20:02,2017/4/21 20:02,2017/4/21 20:02,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分7269861623988765,0.99,支出      ,交易成功    ,0,0,                    ,已支出      
"2017042129013000050301100081128862	","2017041821001001050279658131	",2017/4/21 20:02,2017/4/21 20:02,2017/4/21 20:02,支付宝网站     ,即时到账交易          ,支付宝(中国)网络技术有限公司 ,信用卡支付服务费[2017041821001001050279658131];淘宝交易号[T200P7269861623988765],1.58,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042179968358440202	","ZZwxtKweepZvV8CqnJrnsDd7tFJ0dRBOClKxoVSJgRUwHZ9YETTTWJ+Y60A4RnMl	",2017/4/21 19:39,2017/4/21 19:39,2017/4/21 19:39,支付宝网站     ,即时到账交易          ,杭州阿里妈妈软件服务有限公司  ,直通车自动充值-15137929-1492774746159,2000,支出      ,交易成功    ,0,0,                    ,已支出      
"2017042121001001130281667582	","T200P3371911902774783	",2017/4/21 18:17,                    ,2017/4/21 18:17,淘宝        ,支付宝担保交易         ,聪***远           ,尚尼 18-10不锈钢真空保温杯 时尚情侣茶杯 男女士车载水杯子,179,        ,交易关闭    ,0,0,                    ,         
"2017042121001001750224858762	","T200P3371887305153474	",2017/4/21 18:04,2017/4/21 18:07,2017/4/24 17:35,淘宝        ,支付宝担保交易         ,i***e           ,新锐鸡翅木筷子套装6双免费姓氏定制 家用长筷子日式礼品D4 等多件,476,收入      ,等待对方确认收货,0,0,                    ,待收入      
"BO2017042181570063440202	","HJCOM==3200060031==1487392677870470==3195240820208760	",2017/4/21 17:55,2017/4/21 17:55,2017/4/21 17:55,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{3195240820208760}扣款,4.7,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042181770318440202	","CAE_POINT_3195240820208760_2_0	",2017/4/21 17:55,2017/4/21 17:55,2017/4/21 17:55,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分3195240820208760,0.47,支出      ,交易成功    ,0,0,                    ,已支出      
"20170421156344354402 	","17042176366175010446	",2017/4/21 17:24,2017/4/21 17:24,2017/4/21 17:24,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国人民财产保险股份有限公司  ,保险承保-卖家版运费险保费收取:淘宝订单号8394082405866412,0.3,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042181356619440202	","HJCOM==3200060031==1487358727790470==3368053714875093	",2017/4/21 16:57,2017/4/21 16:57,2017/4/21 16:57,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{3368053714875093}扣款,6.8,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042181412963440202	","CAE_POINT_3368053714875093_2_0	",2017/4/21 16:57,2017/4/21 16:57,2017/4/21 16:57,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分3368053714875093,0.68,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042181356547440202	","CAE_POINT_3367143497143376_2_0	",2017/4/21 16:57,2017/4/21 16:57,2017/4/21 16:57,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分3367143497143376,0.92,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042181588975440202	","HJCOM==3200060031==1487355390210470==3367143497143376	",2017/4/21 16:57,2017/4/21 16:57,2017/4/21 16:57,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{3367143497143376}扣款,9.2,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042181478830440202	","CAE_POINT_3367729909977673_2_0	",2017/4/21 16:51,2017/4/21 16:51,2017/4/21 16:51,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分3367729909977673,0.64,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042181601010440202	","HJCOM==3200060031==1487353157070470==3367729909977673	",2017/4/21 16:51,2017/4/21 16:51,2017/4/21 16:51,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{3367729909977673}扣款,6.45,支出      ,交易成功    ,0,0,                    ,已支出      
"20170421152091674402 	","17042176166708010798	",2017/4/21 16:27,2017/4/21 16:27,2017/4/21 16:27,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国人民财产保险股份有限公司  ,保险承保-卖家版运费险保费收取:淘宝订单号8399460691258437,0.3,支出      ,交易成功    ,0,0,                    ,已支出      
"20170421154785894402 	","17042176141595710936	",2017/4/21 16:23,2017/4/21 16:23,2017/4/21 16:23,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国人民财产保险股份有限公司  ,保险承保-卖家版运费险保费收取:淘宝订单号8152182400746464,0.3,支出      ,交易成功    ,0,0,                    ,已支出      
"20170421154283834402 	","17042176139185810504	",2017/4/21 16:23,2017/4/21 16:23,2017/4/21 16:23,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国人民财产保险股份有限公司  ,保险承保-卖家版运费险保费收取:淘宝订单号8362601687709069,0.3,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042181284904440202	","HJCOM==3200060031==1487337415340470==3237384230645423	",2017/4/21 16:23,2017/4/21 16:23,2017/4/21 16:23,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{3237384230645423}扣款,9.95,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042181298842440202	","CAE_POINT_3237384230645423_2_0	",2017/4/21 16:23,2017/4/21 16:23,2017/4/21 16:23,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分3237384230645423,0.99,支出      ,交易成功    ,0,0,                    ,已支出      
"2017042129013000440301100087150066	","2017041721001001440270596750	",2017/4/21 16:23,2017/4/21 16:23,2017/4/21 16:23,支付宝网站     ,即时到账交易          ,支付宝(中国)网络技术有限公司 ,信用卡支付服务费[2017041721001001440270596750];淘宝交易号[T200P3237384230645423],1.59,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042181249354440202	","07WegiucFPMM3WkaC7NAzBj1G/QXu7T8	",2017/4/21 15:41,2017/4/21 15:41,2017/4/21 15:41,支付宝网站     ,即时到账交易          ,杭州阿里妈妈软件服务有限公司  ,淘宝客佣金代扣款[3193242606430255],5.69,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042181037460440202	","CAE_POINT_3193242606430255_2_0	",2017/4/21 15:41,2017/4/21 15:41,2017/4/21 15:41,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分3193242606430255,1.89,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017042181249329440202	","HJCOM==3200060031==1487305266660470==3193242606430255	",2017/4/21 15:41,2017/4/21 15:41,2017/4/21 15:41,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{3193242606430255}扣款,18.95,支出      ,交易成功    ,0,0,                    ,已支出      
"2017042129013000370301100080526906	","2017041121001001370231146007	",2017/4/21 15:41,2017/4/21 15:41,2017/4/21 15:41,支付宝网站     ,即时到账交易          ,支付宝(中国)网络技术有限公司 ,信用卡支付服务费[2017041121001001370231146007];淘宝交易号[T200P3193242606430255],3.03,支出      ,交易成功    ,0,0,                    ,已支出      
